"caseid","Treated","Treated_timer","weight_w2","Salience_1","Salience_2","Salience_3","Concern_humanity","Concern_myself","Govt","Highway","Policy_tax","Policy_goal","Behavior_donate","Behavior_march","Concern_humanity_w2","Concern_myself_w2","Govt_w2","Highway_w2","Policy_tax_w2","Policy_goal_w2","Behavior_donate_w2","Behavior_march_w2","Control_heardaction","Salience_1_w2","Salience_2_w2","Salience_3_w2","FT_next_block","FT_next","region","gender","age","profile_age_rec","hovedstaden","FT_next_wing","SalienceClim_any","SalienceClim_any_w2","SalienceClim_noenv","Manipulation_answer","Manipulation_correct","Manipulation_protest","SalienceClim_any_diff","Concern_humanity_diff","Concern_myself_diff","Govt_diff","Highway_diff","Policy_tax_diff","Policy_goal_diff","Behavior_donate_diff","Behavior_march_diff","Concern_diff","Policy_diff","Behavior_diff","Concern","Policy","Behavior","Concern_w2","Policy_w2","Behavior_w2"
5700379760,0,0,1.3143564053,"den nuværende regering","økonomi","udlændinge politik",1,4,4,2,3,2,6,1,1,1,1,1,1,3,7,1,0,"den nuværende regering","urealistiske klima mål","for store udgifter til udlændinge",2,"I. Liberal Alliance","Southern Denmark","Female",49,"35-54",FALSE,"right",FALSE,TRUE,FALSE,NA,0,0,1,0,-3,-3,-1,-2,1,1,0,-1.5,-0.5,0.5,2.5,2.5,3.5,1,2,4
5700379764,1,133.083,1.22539677105,"Krig flere steder","Sundhedsektoren","Kriminalitet",5,6,NA,NA,4,NA,1,1,6,6,NA,1,4,NA,1,1,NA,"Integration /terror","Kollaps af sundhedsvæsenet","Klimaet",2,"C. Det Konservative Folkeparti","Southern Denmark","Female",75,"55+",FALSE,"right",FALSE,TRUE,FALSE,"Nye motorveje",0,0,1,1,0,NA,NA,0,NA,0,0,0.5,0,0,5.5,4,1,6,4,1
5700409246,1,14.615,1.25078343713,"Mistillid til politikere og system","Defekt velfærdssystem","Forsvar",3,3,6,3,3,2,2,1,5,3,5,3,4,3,2,2,NA,"Demokratisk krise","Forsvar","Fattigdom",NA,"Vil stemme blankt","Middle Jutland","Male",49,"35-54",FALSE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,2,0,-1,0,1,1,0,1,1,1,0.5,3,2.5,1.5,4,3.5,2
5700409272,0,0,1.19325635006,"Klima","","",5,4,3,3,3,3,2,2,6,6,2,3,4,3,2,2,0,"Global opvarmning","fred","Klima",1,"A. Socialdemokratiet","Southern Denmark","Male",82,"55+",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,1,2,-1,0,1,0,0,0,1.5,0.5,0,4.5,3,2,6,3.5,2
5700409274,1,43.471,1.25612305182,"Klimaet","Troværdigheden i politik","Velfærdskrisen",7,7,7,4,5,4,1,1,7,6,7,5,5,5,1,7,NA,"Klimaet","Miljøet","Trængsel",NA,"Vil stemme blankt","Zealand","Male",50,"35-54",FALSE,"other",TRUE,TRUE,TRUE,"Klimakampen",1,0,0,0,-1,0,1,0,1,0,6,-0.5,0.5,3,7,4.5,1,6.5,5,4
5700500286,0,0,0.521438518709,"Rig/fattig","Kultur","Racisme",5,5,5,4,5,4,5,5,6,7,2,3,5,4,7,6,1,"Ulighed","Klima","Kriminalitet",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",65,"55+",TRUE,"left",FALSE,TRUE,FALSE,"Klima",1,0,1,1,2,-3,-1,0,0,2,1,1.5,0,1.5,5,4.5,5,6.5,4.5,6.5
5700516110,0,0,1.31931356257,"Sundhedsvæsnet","Fattigdom blandt børnefamilier","Krigs bidrag",7,5,4,2,2,3,5,1,7,7,4,3,2,3,4,1,0,"Terror","Hjælp til svært stillede familier","",1,"F. SF - Socialistisk Folkeparti","Middle Jutland","Male",59,"55+",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,0,2,0,1,0,0,-1,0,1,0,-0.5,6,2.5,3,7,2.5,2.5
5700552006,0,0,0.687435401644,"Velfærd","","",5,6,5,4,4,4,4,5,5,6,3,3,4,4,3,4,0,"Sundhedsvæsenet","Økonomi","",1,"A. Socialdemokratiet","Capital region","Female",23,"18-34",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,0,0,-2,-1,0,0,-1,-1,0,0,-1,5.5,4,4.5,5.5,4,3.5
5700552010,0,0,1.19325635006,"krig","energi","",6,5,5,4,2,3,5,1,7,6,4,3,3,4,NA,NA,1,"energi","krig","skat",NA,"Vil ikke svare","Southern Denmark","Male",56,"55+",FALSE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,1,1,-1,-1,1,1,NA,NA,1,1,NA,5.5,2.5,NA,6.5,3.5,NA
5700594586,0,0,0.687435401644,"Stignde priser","Krig i ukarine","Miljøt",5,5,3,1,4,4,6,7,7,5,2,2,4,5,6,6,1,"Klima","Grån imråde","Krig i ukarine",1,"A. Socialdemokratiet","Capital region","Female",32,"18-34",TRUE,"left",TRUE,TRUE,FALSE,"Ved ikke",0,0,0,2,0,-1,1,0,1,0,-1,1,0.5,-0.5,5,4,6.5,6,4.5,6
5700664266,1,16.605,1.3380885417,"Islamisering","Rusland","Almen fordummelse",5,5,NA,5,3,NA,5,1,5,NA,NA,4,2,NA,NA,1,NA,"Undergravelse af statens suverænitet og voldsmonopol","Vores fallerede forsvar","Indvandrerkriminalitet",NA,"Ved ikke","Southern Denmark","Male",37,"35-54",FALSE,"other",FALSE,FALSE,FALSE,"Byggeri af motorveje",1,0,0,0,NA,NA,-1,-1,NA,NA,0,0,-1,0,5,3,1,5,2,1
5700708864,1,24.128,1.33318974684,"Klima","sygehuse og mental sundhed","Velfærd til ældre, handikappede og børn",6,5,7,4,5,5,3,3,6,5,6,4,4,4,3,5,NA,"Klima","Ulighed","Sundhedssystemet",1,"Ø. Enhedslisten - De Rød-Grønne","Middle Jutland","Female",21,"18-34",FALSE,"left",TRUE,TRUE,TRUE,"Klima",1,0,0,0,0,-1,0,-1,-1,0,2,0,-1,1,5.5,5,3,5.5,4,4
5700743752,0,0,0.521438518709,"indvandring","-","-",2,2,NA,NA,2,1,1,1,1,1,NA,NA,1,2,4,1,0,"Regeringen","","",NA,"Ved ikke","Capital region","Male",60,"55+",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,-1,-1,NA,NA,-1,1,3,0,-1,0,1.5,2,1.5,1,1,1.5,2.5
5700756102,0,0,1.27282691501,"landbrugets vilkår","sundhedsvæsnet","integration",7,7,1,3,4,3,4,4,1,2,6,2,4,4,4,4,0,"grøn omstilling","indvanding","børns trivsel",1,"A. Socialdemokratiet","Middle Jutland","Female",70,"55+",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,-6,-5,5,-1,0,1,0,0,-5.5,0.5,0,7,3.5,4,1.5,4,4
5700756106,1,12.186,0.643393365977,"mistrivsel børn og unge","","",6,6,3,NA,NA,NA,NA,NA,5,7,4,NA,NA,NA,NA,NA,NA,"terror","klima","børn og unge har det skidt",2,"C. Det Konservative Folkeparti","Capital region","Female",50,"35-54",TRUE,"right",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,-1,1,1,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,6,NA,NA
5700756108,0,0,0.576652232053,"Klimaændringer","Stigende ulighed","Sundhedssystemet",7,7,7,3,5,5,NA,NA,7,7,7,3,5,5,4,4,0,"Klima","Miljø","Uddannelse",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",68,"55+",TRUE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,7,5,NA,7,5,NA
5700756110,1,15.772,0.643393365977,"Kriminalitet","Indvandring","Økonomi",6,7,1,2,1,4,4,1,4,4,4,2,1,3,1,1,NA,"Indvandring fra ikke vestlige lande","Terrorisme","Kriminalitet",2,"O. Dansk Folkeparti","Capital region","Female",54,"35-54",TRUE,"right",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,-2,-3,3,0,0,-1,-3,0,-2.5,-0.5,-1.5,6.5,2.5,2.5,4,2,1
5700756114,0,0,0.521438518709,"Sundhedsvæsen","Klima","Indvandring",6,6,5,2,3,4,1,2,7,5,2,2,3,4,2,1,1,"Sundhedsvæsen","Klima","Ældre",1,"A. Socialdemokratiet","Capital region","Male",71,"55+",TRUE,"left",TRUE,TRUE,TRUE,"Motorveje",1,0,0,1,-1,-3,0,0,0,1,-1,0,0,0,6,3.5,1.5,6,3.5,1.5
5700789090,1,8.184,1.2562057319,"Ældreplejen","Sygehus personalemangel","Politi mangel",5,4,5,3,4,3,5,4,5,5,2,3,3,4,4,4,NA,"Sygdom","Demens","Klima",NA,"Ved ikke","Zealand","Female",51,"35-54",FALSE,"other",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,0,1,-3,0,-1,1,-1,0,0.5,0,-0.5,4.5,3.5,4.5,5,3.5,4
5700789092,0,0,0.643393365977,"Manglende hænder i sundhedssektoren","Nedbringe ventelister","Stigende priser",3,2,3,2,1,2,1,1,3,3,5,2,1,1,1,1,0,"Klima","Bandstridigeheder","",2,"V. Venstre, Danmarks Liberale Parti","Capital region","Female",51,"35-54",TRUE,"right",FALSE,TRUE,FALSE,NA,0,0,1,0,1,2,0,0,-1,0,0,0.5,-0.5,0,2.5,1.5,1,3,1,1
5700789094,0,0,0.643393365977,"Der er en del","-","-",5,6,4,4,4,5,NA,1,5,5,4,5,4,4,4,1,0,"Økonomi","Klima","",NA,"Vil ikke svare","Capital region","Female",46,"35-54",TRUE,"other",FALSE,TRUE,FALSE,NA,0,0,1,0,-1,0,1,0,-1,NA,0,-0.5,-0.5,0,5.5,4.5,1,5,4,1
5700882570,0,0,0.643393365977,"Sygehusvæsenet","Ældrepleje","Krig i verden",4,4,5,2,2,4,2,2,5,5,4,2,3,4,3,1,0,"Krig i verden","Sygehuse","Ældrepleje",2,"I. Liberal Alliance","Capital region","Female",48,"35-54",TRUE,"right",FALSE,FALSE,FALSE,NA,0,0,0,1,1,-1,0,1,0,1,-1,1,0.5,0,4,3,2,5,3.5,2
5700917514,0,0,1.22539677105,"Klimaet","Personalemangel i sundhedssektoren","?",5,5,3,3,5,4,4,1,6,5,3,3,5,4,NA,NA,0,"klimaet","økonomien","krigene",1,"A. Socialdemokratiet","Southern Denmark","Female",66,"55+",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,1,0,0,0,0,0,NA,NA,0.5,0,NA,5,4.5,NA,5.5,4.5,NA
5700917520,1,44.387,0.521438518709,"økonomi","sundhed","kriminalitet",4,2,5,3,4,4,1,1,6,3,3,2,4,4,1,1,NA,"krigen i ukraine","miljøet","radikalisering",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",64,"55+",TRUE,"left",FALSE,TRUE,FALSE,"nye motorveje",1,0,1,2,1,-2,-1,0,0,0,0,1.5,0,0,3,4,1,4.5,4,1
5700917522,1,27.02,0.521438518709,"sundhed","pension","forsvar",1,4,NA,3,2,2,1,1,4,4,4,3,1,1,1,1,NA,"Sundhed","Sundhed","Sundhed",NA,"Ved ikke","Capital region","Male",62,"55+",TRUE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,3,0,NA,0,-1,-1,0,0,1.5,-1,0,2.5,2,1,4,1,1
5700930326,0,0,1.95888012612,"Sundhedssektoren","Ældreplejen / handicap","Børn/ unge",6,4,4,3,4,3,5,4,7,7,4,3,4,3,4,4,0,"Klima","Regerings sparekrav","",1,"F. SF - Socialistisk Folkeparti","North Jutland","Female",67,"55+",FALSE,"left",FALSE,TRUE,FALSE,NA,0,0,1,1,3,0,0,0,0,-1,0,2,0,-0.5,5,3.5,4.5,7,3.5,4
5700930328,1,51.577,1.00048482835,"Fejl hos bærende offentlige tjenester","manglende arbejdskraft","uddannelse",6,5,3,3,3,4,1,2,6,5,3,2,4,3,2,2,NA,"Mangel på arbejdskraft","Udfordringer i sundhedsvæsenet","Grøn omstilling",1,"F. SF - Socialistisk Folkeparti","North Jutland","Male",57,"55+",FALSE,"left",FALSE,FALSE,FALSE,"Vedtagelsen af udbygning af motorvejsnettet",1,0,0,0,0,0,-1,1,-1,1,0,0,0,0.5,5.5,3.5,1.5,5.5,3.5,2
5700930330,1,40.562,1.2562057319,"inflation","ældre demografien","kommunale besparelser",2,3,1,3,1,2,1,1,3,3,3,2,1,2,1,1,NA,"besparelser i kommunerne","for mange penge bruges på Ukraine","byerne bliver prioriteret over landdistrikterne",3,"M. Moderaterne","Zealand","Female",53,"35-54",FALSE,"right",FALSE,FALSE,FALSE,"udvidelse af motorvejsnettet",1,0,0,1,0,2,-1,0,0,0,0,0.5,0,0,2.5,1.5,1,3,1.5,1
5700930332,1,67.874,0.521438518709,"de livsfarlige mRNA vacciner","co2 bedraget. jorden er ikke ved at gå umder","usikker energi forsyning",1,1,7,1,1,1,1,1,1,1,7,1,1,1,1,1,NA,"Ukraine krigen","De farlige mRNA ""vacciner""","Islam",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Capital region","Male",77,"55+",TRUE,"right",FALSE,FALSE,FALSE,"den såkaldte klimakrise",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5700963050,0,0,1.07403862654,"Krig i Europa","Klimakrisen","?",7,7,3,NA,4,NA,6,1,7,7,4,3,4,5,6,1,0,"Klima","Krig i Europa","Krig i verden",1,"A. Socialdemokratiet","Middle Jutland","Female",41,"35-54",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0,0,7,4,3.5,7,4,3.5
5700963054,1,4.977,1.3380885417,"Krig","","",6,6,2,2,4,5,5,5,6,6,2,2,2,NA,5,5,NA,"Nødhjælp","","",NA,"Ved ikke","Southern Denmark","Male",48,"35-54",FALSE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,0,0,0,0,-2,NA,0,0,0,-2,0,6,4,5,6,2,5
5700975810,1,353.461,0.734538285415,"Inflation","Sundhed","Skolesystemet",7,6,3,1,4,2,1,1,7,3,3,2,4,4,1,1,NA,"Miljø","Ældrepleje","Økonomi",1,"A. Socialdemokratiet","Capital region","Male",39,"35-54",TRUE,"left",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,0,-3,0,1,0,2,0,0,-1.5,1,0,6.5,3,1,5,4,1
5700975812,0,0,0.643393365977,"Klima","Sundhed og ældre","",6,6,5,3,4,4,3,1,7,6,3,4,4,4,1,1,0,"Klima","Sundhed","Trafik",NA,"Ved ikke","Capital region","Female",47,"35-54",TRUE,"other",TRUE,TRUE,TRUE,NA,0,0,0,1,0,-2,1,0,0,-2,0,0.5,0,-1,6,4,2,6.5,4,1
5700975814,1,54.732,0.576652232053,"sygehuse","børnepasning","ældrepleje",3,1,6,3,2,2,2,2,5,2,7,3,3,3,4,4,NA,"krig","klima","velfærd",NA,"Vil stemme blankt","Capital region","Female",68,"55+",TRUE,"other",FALSE,TRUE,FALSE,"motorveje",1,0,1,2,1,1,0,1,1,2,2,1.5,1,2,2,2,2,3.5,3,4
5701024148,1,30.521,0.734538285415,"Mange ældre","Bandekriminalitet","Klimaforandringer",7,4,3,2,4,3,1,1,3,1,5,1,1,1,1,1,NA,"Psykiatrien","Sygehuse","Ældrepleje",1,"A. Socialdemokratiet","Capital region","Male",45,"35-54",TRUE,"left",TRUE,FALSE,TRUE,"Motorveje",1,0,-1,-4,-3,2,-1,-3,-2,0,0,-3.5,-2.5,0,5.5,3.5,1,2,1,1
5701058522,1,63.123,1.50203960092,"Klima","Sundhed","Ulighed",7,7,7,4,5,5,4,5,7,6,5,5,5,4,4,4,NA,"Klima","Krig","Sundhedsvæsen",1,"Ø. Enhedslisten - De Rød-Grønne","North Jutland","Male",39,"35-54",FALSE,"left",TRUE,TRUE,TRUE,"Stop med at bygge motorveje",1,0,0,0,-1,-2,1,0,-1,0,-1,-0.5,-0.5,-0.5,7,5,4.5,6.5,4.5,4
5701058548,0,0,1.07403862654,"Inflation","Rasicme","Folkeskole.",5,4,1,3,4,4,5,4,5,5,4,3,2,5,5,4,0,"Økonomi","Kriminalitet","Miljø",1,"F. SF - Socialistisk Folkeparti","Middle Jutland","Female",43,"35-54",FALSE,"left",FALSE,TRUE,FALSE,NA,0,0,1,0,1,3,0,-2,1,0,0,0.5,-0.5,0,4.5,4,4.5,5,3.5,4.5
5701104294,1,34.412,0.576652232053,"Sundhedssektoren","Velfærdsuddannelserne","Rekruttering til velfærdsområderne",1,1,7,4,2,3,1,1,1,1,1,3,1,4,1,1,NA,"Sundhedssektorens kollaps","Folkeskolens redning","Psykiatrien",NA,"Ved ikke","Capital region","Female",71,"55+",TRUE,"other",FALSE,FALSE,FALSE,"Klimaforbedringernes kollaps",1,0,0,0,0,-6,-1,-1,1,0,0,0,0,0,1,2.5,1,1,2.5,1
5701116854,1,5.768,1.19325635006,"muslimer","muslimer","muslimer",4,4,4,3,3,3,4,4,4,4,7,3,3,3,2,1,NA,"muslimer","muslimer","muslimer",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Southern Denmark","Male",60,"55+",FALSE,"right",FALSE,FALSE,FALSE,"aner det ikke, men de er nogle fjolser",0,0,0,0,0,3,0,0,0,-2,-3,0,0,-2.5,4,3,4,4,3,1.5
5701146466,0,0,1.27282691501,"inflation","pres på serviceydelser og et sundhedsvæsen der er kørt helt i bund","manglende tiltro og respekt til politikere, politi osv.",5,6,3,2,2,3,4,1,5,3,4,2,2,3,5,1,0,"Radikalisering","Kontanthjælpssystemet","Dårlig adfærd i folkeskolen",1,"A. Socialdemokratiet","Middle Jutland","Female",60,"55+",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,0,-3,1,0,0,0,1,0,-1.5,0,0.5,5.5,2.5,2.5,4,2.5,3
5701146468,0,0,1.31931356257,"Sundhed udgifter","Få penge til ældreområdet","Klima",5,5,4,2,3,4,2,2,5,5,3,2,3,NA,1,1,0,"Sundhedsvæsenet","Uddanelse","Stor uffektiv offentlig sektor",2,"C. Det Konservative Folkeparti","Middle Jutland","Male",61,"55+",FALSE,"right",TRUE,FALSE,TRUE,NA,0,0,-1,0,0,-1,0,0,NA,-1,-1,0,0,-1,5,3,2,5,3,1
5701146470,0,0,0.643393365977,"Sundhedsvæsenet","Børn og unges trivsel","Skatter og afgifter",5,5,4,2,3,4,1,1,5,5,3,2,1,3,1,1,0,"Sundhedsvæsenet","Trivsel hos børn og unge","Vores skattesystemer",NA,"Ved ikke","Capital region","Female",51,"35-54",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,0,0,-1,0,-2,-1,0,0,0,-1.5,0,5,3.5,1,5,2,1
5701236936,0,0,1.27282691501,"Krigen i Ukraine","Presset sundhedssektor","Klima",5,5,2,2,2,4,5,1,3,5,2,2,2,4,3,1,0,"Krig","Økonomi","Indvandring",2,"I. Liberal Alliance","Middle Jutland","Female",56,"55+",FALSE,"right",TRUE,FALSE,TRUE,NA,0,0,-1,-2,0,0,0,0,0,-2,0,-1,0,-1,5,3,3,4,3,2
5701236940,0,0,1.25612305182,"Tåbelige regeringsmedlemmer","Tåbelige mennekser","Vejret/miljø",3,5,5,3,3,3,1,1,5,3,5,3,3,3,2,1,0,"Reklamer","Uvidende politikkere","Høje priser på smør",NA,"Ved ikke","Zealand","Male",52,"35-54",FALSE,"other",TRUE,FALSE,FALSE,NA,0,0,-1,2,-2,0,0,0,0,1,0,0,0,0.5,4,3,1,4,3,1.5
5701236942,0,0,0.576652232053,"Sundhedssektoren","Økonomi","Vold og kriminalitet",5,5,2,4,4,3,3,1,4,4,2,4,4,3,1,1,0,"At vi giver masser af penge til andre lande til trods for at vi ikke har penge nok til et ordentligt sundhedssystem","Dyr strøm og opvarmning","For høje priser på dagligvarer",NA,"Ved ikke","Capital region","Female",56,"55+",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,-1,-1,0,0,0,0,-2,0,-1,0,-1,5,3.5,2,4,3.5,1
5701236946,1,32.094,0.576652232053,"ulighed","klima","economy growth",7,6,3,5,5,5,3,6,7,5,3,4,4,4,5,1,NA,"Klima","samfund","flygtninge",NA,"Har ikke stemmeret","Capital region","Female",57,"55+",TRUE,"other",TRUE,TRUE,TRUE,"Motorvej/Klima",1,0,0,0,-1,0,-1,-1,-1,2,-5,-0.5,-1,-1.5,6.5,5,4.5,6,4,3
5701240724,1,36.559,1.40264987432,"sundhedspleje","ældrepleje","kriminalitet",6,6,2,1,2,4,1,1,7,7,3,2,3,5,1,1,NA,"klima","sundhed","kriminalitet",2,"V. Venstre, Danmarks Liberale Parti","Middle Jutland","Male",22,"18-34",FALSE,"right",FALSE,TRUE,FALSE,"motorveje",1,0,1,1,1,1,1,1,1,0,0,1,1,0,6,3,1,7,4,1
5701331096,0,0,1.22539677105,"sundhed(""landsby læge"" sygehuse/ældrepleje m.m.)","stop for flytninger og indvandrer m.m. også udenlandske virksomheder og billig arbejdskraft også fra EU, mere grænsekontrol også med EU borger, mere kontrol og mere retfærdigheder i forhold til danske værdier)","mere lige fordeling af goder og løn ( der er ved at være for stor forskel på rig og fattige og en beder forståelse af landbrug og natur (ikke den akademiske holdning som man kun har læst sig til og ikke ved noget om i virkeligheden )) og i den sammenhæng en forståelse for nødvendigheden af en ""stærk""skole og uddannelse herunder også pasning af børn i vuggestuer og børnehaver, hvor de lærer om Danmarks historie/kultur og ikke alle de uendelige forbehold for andre kulture eller udskylninger for tidliger ført politik (f.eks. Grønland m.m.)",4,4,2,4,3,3,1,1,3,3,3,3,2,3,1,1,1,"at der spares for meget på sundhedsvæsnet, ældreplejen, børnepasning m.m. samtidig med der gives skattelettelser til de rigeste og pensionister og førtidspensionister ikke får noget, man kunne skelne mellem dem der er kommet til landet og så de rigtige dansker derud over kunne man spare på SU til folk fra andre lande også EU de må klare sig selv hvis de skal tage uddannelse her i Danmark","bruger for mange penge på EU og lader for mange flytninger og indvandrer også fra EU, komme her og blive her og frem for alt skal vi ikke sende penge med dem hjem, har de ikke overholdt regler og love skal hele familien ud (moster,onkler,fætter, kusiner m.m.) og ingen mulighed for at komme tilbage, og så skal vi være ligeglad med hvad EU, FN osv. siger","derud over er det et problem at vi har tilladt at der kommer muslimer i stor stil til landet, det har jo vist sig gang på gang at det giver problemer, også i vores alm. hverdag på skoler til idræt, bl.a. gå jeg til svømning, der vasker man sig ikke ordentlig og selvom det er et hold kun for kvinder gå man i bad med svømmetøj på som man har taget på hjemme fra, det er noget svineri, og bare et lille eks., så enten følger man dansk kultur og omgangsmåde eller også er det ud af landet og igen hele familien",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Southern Denmark","Female",63,"55+",FALSE,"right",TRUE,FALSE,FALSE,"klima",1,0,-1,-1,-1,1,-1,-1,0,0,0,-1,-0.5,0,4,3,1,3,2.5,1
5701331100,1,45.653,0.643393365977,"velfærd","klima","mistrivsel - især de unges",2,2,6,2,4,4,4,1,6,6,4,3,4,4,2,4,NA,"krig i Gaza/Israel","sundhedsvæsenets kollaps","klima",1,"F. SF - Socialistisk Folkeparti","Capital region","Female",48,"35-54",TRUE,"left",TRUE,TRUE,TRUE,"byggeriet af 15 nye motorveje, som de mener skader klimaet yderligere",1,0,0,4,4,-2,1,0,0,-2,3,4,0,0.5,2,4,2.5,6,4,3
5701331104,0,0,1.31931356257,"Sundhedsvæsenet","Skattelettelse","Regeringen",7,7,2,2,3,NA,2,NA,7,7,1,4,4,4,4,4,0,"Sundhedsvæsenet","Skattelettelse","",2,"C. Det Konservative Folkeparti","Middle Jutland","Male",67,"55+",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,0,-1,2,1,NA,2,NA,0,1,2,7,3,2,7,4,4
5701347130,0,0,0.576652232053,"Inflation","Krig i verden","Flygtninge",6,6,2,4,1,3,1,1,5,5,3,5,2,4,1,1,1,"Inflation","Terror","Klima",NA,"Ved ikke","Capital region","Female",55,"55+",TRUE,"other",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,-1,-1,1,1,1,1,0,0,-1,1,0,6,2,1,5,3,1
5701389170,1,6.239,1.27282691501,"Flygtninge","Krig","Sundhedsvæsnet",6,7,1,1,1,2,1,1,4,7,1,1,1,3,4,1,NA,"Migranter","Krig","Klima",NA,"Vil ikke svare","Middle Jutland","Female",62,"55+",FALSE,"other",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,-2,0,0,0,0,1,3,0,-1,0.5,1.5,6.5,1.5,1,5.5,2,2.5
5701437262,0,0,1.17405547735,"k","k","k",4,5,3,3,3,3,3,3,5,5,2,3,3,3,5,4,0,"n","","",2,"C. Det Konservative Folkeparti","Zealand","Male",34,"18-34",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,1,0,-1,0,0,0,2,1,0.5,0,1.5,4.5,3,3,5,3,4.5
5701452368,1,39.554,0.643393365977,"Klima","Sundhedsvæsenet","Økonomi",5,5,5,3,3,3,4,3,6,5,4,3,3,4,4,3,NA,"Klimaforandringer","Indvandrere","Sundhedsvæsenet",NA,"Vil ikke svare","Capital region","Female",50,"35-54",TRUE,"other",TRUE,TRUE,TRUE,"Klimaforandringer",1,0,0,1,0,-1,0,0,1,0,0,0.5,0.5,0,5,3,3.5,5.5,3.5,3.5
5701453158,0,0,0.734538285415,"Inflation","Danskernes dårlige arbejdsmoral","FE og PET skandalen",5,5,5,4,5,4,5,1,7,5,6,5,5,5,5,1,1,"Inflation","Krigen i Ukraine","krigen i Mellemøsten",3,"M. Moderaterne","Capital region","Male",41,"35-54",TRUE,"right",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,2,0,1,1,0,1,0,0,1,0.5,0,5,4.5,3,6,5,3
5701500698,0,0,1.22539677105,"Ældre pleje og børneområdet","Klima","Terrorister",7,7,4,3,3,4,1,2,5,5,4,3,5,NA,4,4,0,"Penge til velfærd sygehus og ældre","Penge til skole og børn","Terror",NA,"Ved ikke","Southern Denmark","Female",56,"55+",FALSE,"other",TRUE,FALSE,TRUE,NA,0,0,-1,-2,-2,0,0,2,NA,3,2,-2,2,2.5,7,3,1.5,5,5,4
5701540800,1,4.673,1.07403862654,"Nedskæringer i det offentlige","Masseindvandring","Valgløftebrud",1,1,3,2,1,1,5,1,NA,4,1,2,1,1,7,1,NA,"Migranter","Økonomisk støtte til andre lande","Vores regering",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Middle Jutland","Female",49,"35-54",FALSE,"right",FALSE,FALSE,FALSE,"Udledning",1,0,0,NA,3,-2,0,0,0,2,0,3,0,1,1,1,3,4,1,4
5701553174,1,32.908,0.521438518709,"Sundhedsvæsenet","Institutioner","Kommunernes dårlige økonomi",6,6,6,3,4,4,2,1,5,5,7,3,4,4,1,1,NA,"Et presset sundhedsvæsen","Besparelser i kommunerne","Vores elendige udlændingepolitik",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Male",65,"55+",TRUE,"left",FALSE,FALSE,FALSE,"Motorveje",1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,-0.5,6,4,1.5,5,4,1
5701553182,1,9.638,1.00048482835,"Miganten","","",6,6,4,2,2,3,4,1,4,4,4,NA,NA,3,1,1,NA,"Ingen problem","","",NA,"Har ikke stemmeret","North Jutland","Male",73,"55+",FALSE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,-2,-2,0,NA,NA,0,-3,0,-2,0,-1.5,6,3,2.5,4,3,1
5701553188,0,0,1.33318974684,"Biodiversitetskrise","Klimaforandringer","Mangelfuldt sundhedsvæsen",7,7,6,4,5,4,6,6,7,7,7,5,5,4,6,6,0,"Biodiversitetskrisen","Klimakrisen","Terrortruslen",1,"Ø. Enhedslisten - De Rød-Grønne","Middle Jutland","Female",20,"18-34",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,4.5,6,7,4.5,6
